score,series_ID,starters_playoff_exp_dif,bench_playoff_exp_dif,at_home,team,reg_season_points,opp_reg_season_pa,year,starters_playoff_exp_quartile,total_playoff_exp_quartile
97,082,1076,44,0,New Orleans Pelicans,111.7,110.4,2018,3,3
95,082,-1076,-44,1,Portland Trail Blazers,105.6,110.4,2018,2,2
111,082,1076,44,0,New Orleans Pelicans,111.7,110.4,2018,3,3
102,082,-1076,-44,1,Portland Trail Blazers,105.6,110.4,2018,2,2
102,082,-1076,-44,0,Portland Trail Blazers,105.6,110.4,2018,2,2
119,082,1076,44,1,New Orleans Pelicans,111.7,110.4,2018,3,3
123,082,-1076,-44,0,Portland Trail Blazers,105.6,110.4,2018,2,2
131,082,1076,44,1,New Orleans Pelicans,111.7,110.4,2018,3,3
108,083,-9294,-739,0,Utah Jazz,104.1,104.4,2018,1,1
116,083,9294,739,1,Oklahoma City Thunder,107.9,99.8,2018,4,4
102,083,-9294,-739,0,Utah Jazz,104.1,104.4,2018,1,1
95,083,9294,739,1,Oklahoma City Thunder,107.9,99.8,2018,4,4
102,083,9294,739,0,Oklahoma City Thunder,107.9,99.8,2018,4,4
115,083,-9294,-739,1,Utah Jazz,104.1,104.4,2018,1,1
96,083,9294,739,0,Oklahoma City Thunder,107.9,99.8,2018,4,4
113,083,-9294,-739,1,Utah Jazz,104.1,104.4,2018,1,1
99,083,-9294,-739,0,Utah Jazz,104.1,104.4,2018,1,1
107,083,9294,739,1,Oklahoma City Thunder,107.9,99.8,2018,4,4
91,083,9294,739,0,Oklahoma City Thunder,107.9,99.8,2018,4,4
96,083,-9294,-739,1,Utah Jazz,104.1,104.4,2018,1,1
101,084,-11630,-6086,0,New Orleans Pelicans,111.7,107.5,2018,1,1
123,084,11630,6086,1,Golden State Warriors,113.5,110.4,2018,4,4
116,084,-11630,-6086,0,New Orleans Pelicans,111.7,107.5,2018,1,1
121,084,11630,6086,1,Golden State Warriors,113.5,110.4,2018,4,4
100,084,11630,6086,0,Golden State Warriors,113.5,110.4,2018,4,4
119,084,-11630,-6086,1,New Orleans Pelicans,111.7,107.5,2018,1,1
118,084,11630,6086,0,Golden State Warriors,113.5,110.4,2018,4,4
92,084,-11630,-6086,1,New Orleans Pelicans,111.7,107.5,2018,1,1
104,084,-11630,-6086,0,New Orleans Pelicans,111.7,107.5,2018,1,1
113,084,11630,6086,1,Golden State Warriors,113.5,110.4,2018,4,4
96,085,-5424,-9958,0,Utah Jazz,104.1,103.9,2018,1,1
110,085,5424,9958,1,Houston Rockets,112.4,99.8,2018,4,4
116,085,-5424,-9958,0,Utah Jazz,104.1,103.9,2018,1,1
108,085,5424,9958,1,Houston Rockets,112.4,99.8,2018,4,4
113,085,5424,9958,0,Houston Rockets,112.4,99.8,2018,4,4
92,085,-5424,-9958,1,Utah Jazz,104.1,103.9,2018,1,1
100,085,5424,9958,0,Houston Rockets,112.4,99.8,2018,4,4
87,085,-5424,-9958,1,Utah Jazz,104.1,103.9,2018,1,1
102,085,-5424,-9958,0,Utah Jazz,104.1,103.9,2018,1,1
112,085,5424,9958,1,Houston Rockets,112.4,99.8,2018,4,4
101,086,-2590,1988,0,Philadelphia 76ers,109.8,100.4,2018,2,2
117,086,2590,-1988,1,Boston Celtics,104.0,105.3,2018,3,3
103,086,-2590,1988,0,Philadelphia 76ers,109.8,100.4,2018,2,2
108,086,2590,-1988,1,Boston Celtics,104.0,105.3,2018,3,3
101,086,2590,-1988,0,Boston Celtics,104.0,105.3,2018,3,3
98,086,-2590,1988,1,Philadelphia 76ers,109.8,100.4,2018,2,2
92,086,2590,-1988,0,Boston Celtics,104.0,105.3,2018,3,3
103,086,-2590,1988,1,Philadelphia 76ers,109.8,100.4,2018,2,2
112,086,-2590,1988,0,Philadelphia 76ers,109.8,100.4,2018,2,2
114,086,2590,-1988,1,Boston Celtics,104.0,105.3,2018,3,3
113,087,14522,186,0,Cleveland Cavaliers,110.9,109.9,2018,4,4
112,087,-14522,-186,1,Toronto Raptors,111.7,109.9,2018,1,1
128,087,14522,186,0,Cleveland Cavaliers,110.9,109.9,2018,4,4
110,087,-14522,-186,1,Toronto Raptors,111.7,109.9,2018,1,1
103,087,-14522,-186,0,Toronto Raptors,111.7,109.9,2018,1,1
105,087,14522,186,1,Cleveland Cavaliers,110.9,109.9,2018,4,4
93,087,-14522,-186,0,Toronto Raptors,111.7,109.9,2018,1,1
128,087,14522,186,1,Cleveland Cavaliers,110.9,109.9,2018,4,4
83,088,13604,4144,0,Cleveland Cavaliers,110.9,100.4,2018,4,4
108,088,-13604,-4144,1,Boston Celtics,104.0,109.9,2018,1,1
94,088,13604,4144,0,Cleveland Cavaliers,110.9,100.4,2018,4,4
107,088,-13604,-4144,1,Boston Celtics,104.0,109.9,2018,1,1
86,088,-13604,-4144,0,Boston Celtics,104.0,109.9,2018,1,1
116,088,13604,4144,1,Cleveland Cavaliers,110.9,100.4,2018,4,4
102,088,-13604,-4144,0,Boston Celtics,104.0,109.9,2018,1,1
111,088,13604,4144,1,Cleveland Cavaliers,110.9,100.4,2018,4,4
83,088,13604,4144,0,Cleveland Cavaliers,110.9,100.4,2018,4,4
96,088,-13604,-4144,1,Boston Celtics,104.0,109.9,2018,1,1
99,088,-13604,-4144,0,Boston Celtics,104.0,109.9,2018,1,1
109,088,13604,4144,1,Cleveland Cavaliers,110.9,100.4,2018,4,4
87,088,13604,4144,0,Cleveland Cavaliers,110.9,100.4,2018,4,4
79,088,-13604,-4144,1,Boston Celtics,104.0,109.9,2018,1,1
119,089,5752,-434,0,Golden State Warriors,113.5,103.9,2018,4,3
106,089,-5752,434,1,Houston Rockets,112.4,107.5,2018,1,2
105,089,5752,-434,0,Golden State Warriors,113.5,103.9,2018,4,3
127,089,-5752,434,1,Houston Rockets,112.4,107.5,2018,1,2
85,089,-5752,434,0,Houston Rockets,112.4,107.5,2018,1,2
126,089,5752,-434,1,Golden State Warriors,113.5,103.9,2018,4,3
95,089,-5752,434,0,Houston Rockets,112.4,107.5,2018,1,2
92,089,5752,-434,1,Golden State Warriors,113.5,103.9,2018,4,3
94,089,5752,-434,0,Golden State Warriors,113.5,103.9,2018,4,3
98,089,-5752,434,1,Houston Rockets,112.4,107.5,2018,1,2
86,089,-5752,434,0,Houston Rockets,112.4,107.5,2018,1,2
115,089,5752,-434,1,Golden State Warriors,113.5,103.9,2018,4,3
101,089,5752,-434,0,Golden State Warriors,113.5,103.9,2018,4,3
92,089,-5752,434,1,Houston Rockets,112.4,107.5,2018,1,2
86,061,-1269,-1302,0,Detroit Pistons,107.0,109.3,2019,2,2
121,061,1269,1302,1,Milwaukee Bucks,118.1,109.3,2019,3,3
99,061,-1269,-1302,0,Detroit Pistons,107.0,109.3,2019,2,2
120,061,1269,1302,1,Milwaukee Bucks,118.1,109.3,2019,3,3
119,061,1269,1302,0,Milwaukee Bucks,118.1,109.3,2019,3,3
103,061,-1269,-1302,1,Detroit Pistons,107.0,109.3,2019,2,2
127,061,1269,1302,0,Milwaukee Bucks,118.1,109.3,2019,3,3
104,061,-1269,-1302,1,Detroit Pistons,107.0,109.3,2019,2,2
104,062,-8841,-4490,0,Orlando Magic,107.3,108.4,2019,1,1
101,062,8841,4490,1,Toronto Raptors,114.4,106.6,2019,4,4
82,062,-8841,-4490,0,Orlando Magic,107.3,108.4,2019,1,1
111,062,8841,4490,1,Toronto Raptors,114.4,106.6,2019,4,4
98,062,8841,4490,0,Toronto Raptors,114.4,106.6,2019,4,4
93,062,-8841,-4490,1,Orlando Magic,107.3,108.4,2019,1,1
107,062,8841,4490,0,Toronto Raptors,114.4,106.6,2019,4,4
85,062,-8841,-4490,1,Orlando Magic,107.3,108.4,2019,1,1
96,062,-8841,-4490,0,Orlando Magic,107.3,108.4,2019,1,1
115,062,8841,4490,1,Toronto Raptors,114.4,106.6,2019,4,4
111,063,-3670,-253,0,Brooklyn Nets,112.2,112.5,2019,2,2
102,063,3670,253,1,Philadelphia 76ers,115.2,112.3,2019,3,3
123,063,-3670,-253,0,Brooklyn Nets,112.2,112.5,2019,2,2
145,063,3670,253,1,Philadelphia 76ers,115.2,112.3,2019,3,3
131,063,3670,253,0,Philadelphia 76ers,115.2,112.3,2019,3,3
115,063,-3670,-253,1,Brooklyn Nets,112.2,112.5,2019,2,2
112,063,3670,253,0,Philadelphia 76ers,115.2,112.3,2019,3,3
108,063,-3670,-253,1,Brooklyn Nets,112.2,112.5,2019,2,2
100,063,-3670,-253,0,Brooklyn Nets,112.2,112.5,2019,2,2
122,063,3670,253,1,Philadelphia 76ers,115.2,112.3,2019,3,3
74,064,-3176,-1170,0,Indiana Pacers,108.0,108.0,2019,2,2
84,064,3176,1170,1,Boston Celtics,112.4,108.0,2019,3,3
91,064,-3176,-1170,0,Indiana Pacers,108.0,108.0,2019,2,2
99,064,3176,1170,1,Boston Celtics,112.4,108.0,2019,3,3
104,064,3176,1170,0,Boston Celtics,112.4,108.0,2019,3,3
96,064,-3176,-1170,1,Indiana Pacers,108.0,108.0,2019,2,2
110,064,3176,1170,0,Boston Celtics,112.4,108.0,2019,3,3
106,064,-3176,-1170,1,Indiana Pacers,108.0,108.0,2019,2,2
104,065,-17411,-4005,0,Los Angeles Clippers,115.1,111.2,2019,1,1
121,065,17411,4005,1,Golden State Warriors,117.7,114.3,2019,4,4
135,065,-17411,-4005,0,Los Angeles Clippers,115.1,111.2,2019,1,1
131,065,17411,4005,1,Golden State Warriors,117.7,114.3,2019,4,4
132,065,17411,4005,0,Golden State Warriors,117.7,114.3,2019,4,4
105,065,-17411,-4005,1,Los Angeles Clippers,115.1,111.2,2019,1,1
113,065,17411,4005,0,Golden State Warriors,117.7,114.3,2019,4,4
105,065,-17411,-4005,1,Los Angeles Clippers,115.1,111.2,2019,1,1
129,065,-17411,-4005,0,Los Angeles Clippers,115.1,111.2,2019,1,1
121,065,17411,4005,1,Golden State Warriors,117.7,114.3,2019,4,4
129,065,17411,4005,0,Golden State Warriors,117.7,114.3,2019,4,4
110,065,-17411,-4005,1,Los Angeles Clippers,115.1,111.2,2019,1,1
101,066,2416,3205,0,San Antonio Spurs,111.7,106.7,2019,3,3
96,066,-2416,-3205,1,Denver Nuggets,110.7,110.0,2019,2,2
105,066,2416,3205,0,San Antonio Spurs,111.7,106.7,2019,3,3
114,066,-2416,-3205,1,Denver Nuggets,110.7,110.0,2019,2,2
108,066,-2416,-3205,0,Denver Nuggets,110.7,110.0,2019,2,2
118,066,2416,3205,1,San Antonio Spurs,111.7,106.7,2019,3,3
117,066,-2416,-3205,0,Denver Nuggets,110.7,110.0,2019,2,2
103,066,2416,3205,1,San Antonio Spurs,111.7,106.7,2019,3,3
90,066,2416,3205,0,San Antonio Spurs,111.7,106.7,2019,3,3
108,066,-2416,-3205,1,Denver Nuggets,110.7,110.0,2019,2,2
103,066,-2416,-3205,0,Denver Nuggets,110.7,110.0,2019,2,2
120,066,2416,3205,1,San Antonio Spurs,111.7,106.7,2019,3,3
86,066,2416,3205,0,San Antonio Spurs,111.7,106.7,2019,3,3
90,066,-2416,-3205,1,Denver Nuggets,110.7,110.0,2019,2,2
99,067,4529,-280,0,Oklahoma City Thunder,114.5,110.5,2019,3,3
104,067,-4529,280,1,Portland Trail Blazers,114.7,111.1,2019,2,2
94,067,4529,-280,0,Oklahoma City Thunder,114.5,110.5,2019,3,3
114,067,-4529,280,1,Portland Trail Blazers,114.7,111.1,2019,2,2
108,067,-4529,280,0,Portland Trail Blazers,114.7,111.1,2019,2,2
120,067,4529,-280,1,Oklahoma City Thunder,114.5,110.5,2019,3,3
111,067,-4529,280,0,Portland Trail Blazers,114.7,111.1,2019,2,2
98,067,4529,-280,1,Oklahoma City Thunder,114.5,110.5,2019,3,3
115,067,4529,-280,0,Oklahoma City Thunder,114.5,110.5,2019,3,3
118,067,-4529,280,1,Portland Trail Blazers,114.7,111.1,2019,2,2
90,068,-7703,1760,0,Utah Jazz,111.7,109.1,2019,1,2
122,068,7703,-1760,1,Houston Rockets,113.9,106.5,2019,4,3
98,068,-7703,1760,0,Utah Jazz,111.7,109.1,2019,1,2
118,068,7703,-1760,1,Houston Rockets,113.9,106.5,2019,4,3
104,068,7703,-1760,0,Houston Rockets,113.9,106.5,2019,4,3
101,068,-7703,1760,1,Utah Jazz,111.7,109.1,2019,1,2
91,068,7703,-1760,0,Houston Rockets,113.9,106.5,2019,4,3
107,068,-7703,1760,1,Utah Jazz,111.7,109.1,2019,1,2
93,068,-7703,1760,0,Utah Jazz,111.7,109.1,2019,1,2
100,068,7703,-1760,1,Houston Rockets,113.9,106.5,2019,4,3
112,069,5355,-1921,0,Boston Celtics,112.4,109.3,2019,4,3
90,069,-5355,1921,1,Milwaukee Bucks,118.1,108.0,2019,1,2
102,069,5355,-1921,0,Boston Celtics,112.4,109.3,2019,4,3
123,069,-5355,1921,1,Milwaukee Bucks,118.1,108.0,2019,1,2
123,069,-5355,1921,0,Milwaukee Bucks,118.1,108.0,2019,1,2
116,069,5355,-1921,1,Boston Celtics,112.4,109.3,2019,4,3
113,069,-5355,1921,0,Milwaukee Bucks,118.1,108.0,2019,1,2
101,069,5355,-1921,1,Boston Celtics,112.4,109.3,2019,4,3
91,069,5355,-1921,0,Boston Celtics,112.4,109.3,2019,4,3
116,069,-5355,1921,1,Milwaukee Bucks,118.1,108.0,2019,1,2
95,070,-5127,-2483,0,Philadelphia 76ers,115.2,108.4,2019,1,1
108,070,5127,2483,1,Toronto Raptors,114.4,112.5,2019,4,4
94,070,-5127,-2483,0,Philadelphia 76ers,115.2,108.4,2019,1,1
89,070,5127,2483,1,Toronto Raptors,114.4,112.5,2019,4,4
95,070,5127,2483,0,Toronto Raptors,114.4,112.5,2019,4,4
116,070,-5127,-2483,1,Philadelphia 76ers,115.2,108.4,2019,1,1
101,070,5127,2483,0,Toronto Raptors,114.4,112.5,2019,4,4
96,070,-5127,-2483,1,Philadelphia 76ers,115.2,108.4,2019,1,1
89,070,-5127,-2483,0,Philadelphia 76ers,115.2,108.4,2019,1,1
125,070,5127,2483,1,Toronto Raptors,114.4,112.5,2019,4,4
101,070,5127,2483,0,Toronto Raptors,114.4,112.5,2019,4,4
112,070,-5127,-2483,1,Philadelphia 76ers,115.2,108.4,2019,1,1
90,070,-5127,-2483,0,Philadelphia 76ers,115.2,108.4,2019,1,1
92,070,5127,2483,1,Toronto Raptors,114.4,112.5,2019,4,4
100,071,-10157,690,0,Houston Rockets,113.9,111.2,2019,1,1
104,071,10157,-690,1,Golden State Warriors,117.7,109.1,2019,4,4
109,071,-10157,690,0,Houston Rockets,113.9,111.2,2019,1,1
115,071,10157,-690,1,Golden State Warriors,117.7,109.1,2019,4,4
121,071,10157,-690,0,Golden State Warriors,117.7,109.1,2019,4,4
126,071,-10157,690,1,Houston Rockets,113.9,111.2,2019,1,1
108,071,10157,-690,0,Golden State Warriors,117.7,109.1,2019,4,4
112,071,-10157,690,1,Houston Rockets,113.9,111.2,2019,1,1
99,071,-10157,690,0,Houston Rockets,113.9,111.2,2019,1,1
104,071,10157,-690,1,Golden State Warriors,117.7,109.1,2019,4,4
118,071,10157,-690,0,Golden State Warriors,117.7,109.1,2019,4,4
113,071,-10157,690,1,Houston Rockets,113.9,111.2,2019,1,1
113,072,1225,1198,0,Portland Trail Blazers,114.7,106.7,2019,3,3
121,072,-1225,-1198,1,Denver Nuggets,110.7,110.5,2019,2,2
97,072,1225,1198,0,Portland Trail Blazers,114.7,106.7,2019,3,3
90,072,-1225,-1198,1,Denver Nuggets,110.7,110.5,2019,2,2
137,072,-1225,-1198,0,Denver Nuggets,110.7,110.5,2019,2,2
140,072,1225,1198,1,Portland Trail Blazers,114.7,106.7,2019,3,3
116,072,-1225,-1198,0,Denver Nuggets,110.7,110.5,2019,2,2
112,072,1225,1198,1,Portland Trail Blazers,114.7,106.7,2019,3,3
98,072,1225,1198,0,Portland Trail Blazers,114.7,106.7,2019,3,3
124,072,-1225,-1198,1,Denver Nuggets,110.7,110.5,2019,2,2
108,072,-1225,-1198,0,Denver Nuggets,110.7,110.5,2019,2,2
119,072,1225,1198,1,Portland Trail Blazers,114.7,106.7,2019,3,3
100,072,1225,1198,0,Portland Trail Blazers,114.7,106.7,2019,3,3
96,072,-1225,-1198,1,Denver Nuggets,110.7,110.5,2019,2,2
100,073,5676,1436,0,Toronto Raptors,114.4,109.3,2019,4,4
108,073,-5676,-1436,1,Milwaukee Bucks,118.1,108.4,2019,1,1
103,073,5676,1436,0,Toronto Raptors,114.4,109.3,2019,4,4
125,073,-5676,-1436,1,Milwaukee Bucks,118.1,108.4,2019,1,1
112,073,-5676,-1436,0,Milwaukee Bucks,118.1,108.4,2019,1,1
118,073,5676,1436,1,Toronto Raptors,114.4,109.3,2019,4,4
102,073,-5676,-1436,0,Milwaukee Bucks,118.1,108.4,2019,1,1
120,073,5676,1436,1,Toronto Raptors,114.4,109.3,2019,4,4
105,073,5676,1436,0,Toronto Raptors,114.4,109.3,2019,4,4
99,073,-5676,-1436,1,Milwaukee Bucks,118.1,108.4,2019,1,1
94,073,-5676,-1436,0,Milwaukee Bucks,118.1,108.4,2019,1,1
100,073,5676,1436,1,Toronto Raptors,114.4,109.3,2019,4,4
94,074,-12021,-885,0,Portland Trail Blazers,114.7,111.2,2019,1,1
116,074,12021,885,1,Golden State Warriors,117.7,111.2,2019,4,4
111,074,-12021,-885,0,Portland Trail Blazers,114.7,111.2,2019,1,1
114,074,12021,885,1,Golden State Warriors,117.7,111.2,2019,4,4
110,074,12021,885,0,Golden State Warriors,117.7,111.2,2019,4,4
99,074,-12021,-885,1,Portland Trail Blazers,114.7,111.2,2019,1,1
119,074,12021,885,0,Golden State Warriors,117.7,111.2,2019,4,4
117,074,-12021,-885,1,Portland Trail Blazers,114.7,111.2,2019,1,1
122,046,-4500,-9411,0,Orlando Magic,107.3,108.6,2020,2,1
110,046,4500,9411,1,Milwaukee Bucks,118.7,108.3,2020,3,4
96,046,-4500,-9411,0,Orlando Magic,107.3,108.6,2020,2,1
111,046,4500,9411,1,Milwaukee Bucks,118.7,108.3,2020,3,4
121,046,4500,9411,0,Milwaukee Bucks,118.7,108.3,2020,3,4
107,046,-4500,-9411,1,Orlando Magic,107.3,108.6,2020,2,1
121,046,4500,9411,0,Milwaukee Bucks,118.7,108.3,2020,3,4
106,046,-4500,-9411,1,Orlando Magic,107.3,108.6,2020,2,1
104,046,-4500,-9411,0,Orlando Magic,107.3,108.6,2020,2,1
118,046,4500,9411,1,Milwaukee Bucks,118.7,108.3,2020,3,4
110,047,-5370,-6706,0,Brooklyn Nets,111.8,106.5,2020,1,1
134,047,5370,6706,1,Toronto Raptors,112.8,106.5,2020,4,4
99,047,-5370,-6706,0,Brooklyn Nets,111.8,106.5,2020,1,1
104,047,5370,6706,1,Toronto Raptors,112.8,106.5,2020,4,4
117,047,5370,6706,0,Toronto Raptors,112.8,106.5,2020,4,4
92,047,-5370,-6706,1,Brooklyn Nets,111.8,106.5,2020,1,1
150,047,5370,6706,0,Toronto Raptors,112.8,106.5,2020,4,4
122,047,-5370,-6706,1,Brooklyn Nets,111.8,106.5,2020,1,1
101,048,2082,-771,0,Philadelphia 76ers,110.7,107.3,2020,3,3
109,048,-2082,771,1,Boston Celtics,113.7,107.3,2020,2,2
101,048,2082,-771,0,Philadelphia 76ers,110.7,107.3,2020,3,3
128,048,-2082,771,1,Boston Celtics,113.7,107.3,2020,2,2
102,048,-2082,771,0,Boston Celtics,113.7,107.3,2020,2,2
94,048,2082,-771,1,Philadelphia 76ers,110.7,107.3,2020,3,3
110,048,-2082,771,0,Boston Celtics,113.7,107.3,2020,2,2
106,048,2082,-771,1,Philadelphia 76ers,110.7,107.3,2020,3,3
113,049,6045,1657,0,Miami Heat,112.0,109.1,2020,4,4
101,049,-6045,-1657,1,Indiana Pacers,109.4,109.1,2020,1,1
109,049,6045,1657,0,Miami Heat,112.0,109.1,2020,4,4
100,049,-6045,-1657,1,Indiana Pacers,109.4,109.1,2020,1,1
115,049,-6045,-1657,0,Indiana Pacers,109.4,109.1,2020,1,1
124,049,6045,1657,1,Miami Heat,112.0,109.1,2020,4,4
87,049,-6045,-1657,0,Indiana Pacers,109.4,109.1,2020,1,1
99,049,6045,1657,1,Miami Heat,112.0,109.1,2020,4,4
100,050,-7410,-9671,0,Portland Trail Blazers,115.0,107.6,2020,1,1
93,050,7410,9671,1,Los Angeles Lakers,113.4,116.1,2020,4,4
88,050,-7410,-9671,0,Portland Trail Blazers,115.0,107.6,2020,1,1
111,050,7410,9671,1,Los Angeles Lakers,113.4,116.1,2020,4,4
116,050,7410,9671,0,Los Angeles Lakers,113.4,116.1,2020,4,4
108,050,-7410,-9671,1,Portland Trail Blazers,115.0,107.6,2020,1,1
135,050,7410,9671,0,Los Angeles Lakers,113.4,116.1,2020,4,4
115,050,-7410,-9671,1,Portland Trail Blazers,115.0,107.6,2020,1,1
122,050,-7410,-9671,0,Portland Trail Blazers,115.0,107.6,2020,1,1
131,050,7410,9671,1,Los Angeles Lakers,113.4,116.1,2020,4,4
110,051,-8656,-4570,0,Dallas Mavericks,117.0,109.9,2020,1,1
118,051,8656,4570,1,Los Angeles Clippers,116.3,112.1,2020,4,4
127,051,-8656,-4570,0,Dallas Mavericks,117.0,109.9,2020,1,1
114,051,8656,4570,1,Los Angeles Clippers,116.3,112.1,2020,4,4
130,051,8656,4570,0,Los Angeles Clippers,116.3,112.1,2020,4,4
122,051,-8656,-4570,1,Dallas Mavericks,117.0,109.9,2020,1,1
133,051,8656,4570,0,Los Angeles Clippers,116.3,112.1,2020,4,4
135,051,-8656,-4570,1,Dallas Mavericks,117.0,109.9,2020,1,1
111,051,-8656,-4570,0,Dallas Mavericks,117.0,109.9,2020,1,1
154,051,8656,4570,1,Los Angeles Clippers,116.3,112.1,2020,4,4
111,051,8656,4570,0,Los Angeles Clippers,116.3,112.1,2020,4,4
97,051,-8656,-4570,1,Dallas Mavericks,117.0,109.9,2020,1,1
125,052,1225,-2629,0,Utah Jazz,111.3,109.2,2020,3,2
135,052,-1225,2629,1,Denver Nuggets,111.3,108.8,2020,2,3
124,052,1225,-2629,0,Utah Jazz,111.3,109.2,2020,3,2
105,052,-1225,2629,1,Denver Nuggets,111.3,108.8,2020,2,3
87,052,-1225,2629,0,Denver Nuggets,111.3,108.8,2020,2,3
124,052,1225,-2629,1,Utah Jazz,111.3,109.2,2020,3,2
127,052,-1225,2629,0,Denver Nuggets,111.3,108.8,2020,2,3
129,052,1225,-2629,1,Utah Jazz,111.3,109.2,2020,3,2
107,052,1225,-2629,0,Utah Jazz,111.3,109.2,2020,3,2
117,052,-1225,2629,1,Denver Nuggets,111.3,108.8,2020,2,3
119,052,-1225,2629,0,Denver Nuggets,111.3,108.8,2020,2,3
107,052,1225,-2629,1,Utah Jazz,111.3,109.2,2020,3,2
78,052,1225,-2629,0,Utah Jazz,111.3,109.2,2020,3,2
80,052,-1225,2629,1,Denver Nuggets,111.3,108.8,2020,2,3
108,053,-407,-8845,0,Oklahoma City Thunder,110.4,114.8,2020,2,1
123,053,407,8845,1,Houston Rockets,117.8,108.4,2020,3,4
98,053,-407,-8845,0,Oklahoma City Thunder,110.4,114.8,2020,2,1
111,053,407,8845,1,Houston Rockets,117.8,108.4,2020,3,4
107,053,407,8845,0,Houston Rockets,117.8,108.4,2020,3,4
119,053,-407,-8845,1,Oklahoma City Thunder,110.4,114.8,2020,2,1
114,053,407,8845,0,Houston Rockets,117.8,108.4,2020,3,4
117,053,-407,-8845,1,Oklahoma City Thunder,110.4,114.8,2020,2,1
80,053,-407,-8845,0,Oklahoma City Thunder,110.4,114.8,2020,2,1
114,053,407,8845,1,Houston Rockets,117.8,108.4,2020,3,4
100,053,407,8845,0,Houston Rockets,117.8,108.4,2020,3,4
104,053,-407,-8845,1,Oklahoma City Thunder,110.4,114.8,2020,2,1
102,053,-407,-8845,0,Oklahoma City Thunder,110.4,114.8,2020,2,1
104,053,407,8845,1,Houston Rockets,117.8,108.4,2020,3,4
112,054,-2026,-5962,0,Boston Celtics,113.7,106.5,2020,2,1
94,054,2026,5962,1,Toronto Raptors,112.8,107.3,2020,3,4
102,054,-2026,-5962,0,Boston Celtics,113.7,106.5,2020,2,1
99,054,2026,5962,1,Toronto Raptors,112.8,107.3,2020,3,4
104,054,2026,5962,0,Toronto Raptors,112.8,107.3,2020,3,4
103,054,-2026,-5962,1,Boston Celtics,113.7,106.5,2020,2,1
100,054,2026,5962,0,Toronto Raptors,112.8,107.3,2020,3,4
93,054,-2026,-5962,1,Boston Celtics,113.7,106.5,2020,2,1
111,054,-2026,-5962,0,Boston Celtics,113.7,106.5,2020,2,1
89,054,2026,5962,1,Toronto Raptors,112.8,107.3,2020,3,4
125,054,2026,5962,0,Toronto Raptors,112.8,107.3,2020,3,4
122,054,-2026,-5962,1,Boston Celtics,113.7,106.5,2020,2,1
92,054,-2026,-5962,0,Boston Celtics,113.7,106.5,2020,2,1
87,054,2026,5962,1,Toronto Raptors,112.8,107.3,2020,3,4
115,055,-3817,-665,0,Miami Heat,112.0,108.6,2020,2,2
104,055,3817,665,1,Milwaukee Bucks,118.7,109.1,2020,3,3
116,055,-3817,-665,0,Miami Heat,112.0,108.6,2020,2,2
114,055,3817,665,1,Milwaukee Bucks,118.7,109.1,2020,3,3
100,055,3817,665,0,Milwaukee Bucks,118.7,109.1,2020,3,3
115,055,-3817,-665,1,Miami Heat,112.0,108.6,2020,2,2
118,055,3817,665,0,Milwaukee Bucks,118.7,109.1,2020,3,3
115,055,-3817,-665,1,Miami Heat,112.0,108.6,2020,2,2
103,055,-3817,-665,0,Miami Heat,112.0,108.6,2020,2,2
94,055,3817,665,1,Milwaukee Bucks,118.7,109.1,2020,3,3
97,056,-4262,-4552,0,Denver Nuggets,111.3,109.9,2020,2,1
120,056,4262,4552,1,Los Angeles Clippers,116.3,109.2,2020,3,4
110,056,-4262,-4552,0,Denver Nuggets,111.3,109.9,2020,2,1
101,056,4262,4552,1,Los Angeles Clippers,116.3,109.2,2020,3,4
113,056,4262,4552,0,Los Angeles Clippers,116.3,109.2,2020,3,4
107,056,-4262,-4552,1,Denver Nuggets,111.3,109.9,2020,2,1
96,056,4262,4552,0,Los Angeles Clippers,116.3,109.2,2020,3,4
85,056,-4262,-4552,1,Denver Nuggets,111.3,109.9,2020,2,1
111,056,-4262,-4552,0,Denver Nuggets,111.3,109.9,2020,2,1
105,056,4262,4552,1,Los Angeles Clippers,116.3,109.2,2020,3,4
98,056,4262,4552,0,Los Angeles Clippers,116.3,109.2,2020,3,4
111,056,-4262,-4552,1,Denver Nuggets,111.3,109.9,2020,2,1
104,056,-4262,-4552,0,Denver Nuggets,111.3,109.9,2020,2,1
89,056,4262,4552,1,Los Angeles Clippers,116.3,109.2,2020,3,4
112,057,-6638,-7139,0,Houston Rockets,117.8,107.6,2020,1,1
97,057,6638,7139,1,Los Angeles Lakers,113.4,114.8,2020,4,4
109,057,-6638,-7139,0,Houston Rockets,117.8,107.6,2020,1,1
117,057,6638,7139,1,Los Angeles Lakers,113.4,114.8,2020,4,4
112,057,6638,7139,0,Los Angeles Lakers,113.4,114.8,2020,4,4
102,057,-6638,-7139,1,Houston Rockets,117.8,107.6,2020,1,1
110,057,6638,7139,0,Los Angeles Lakers,113.4,114.8,2020,4,4
100,057,-6638,-7139,1,Houston Rockets,117.8,107.6,2020,1,1
96,057,-6638,-7139,0,Houston Rockets,117.8,107.6,2020,1,1
119,057,6638,7139,1,Los Angeles Lakers,113.4,114.8,2020,4,4
117,058,124,3646,0,Miami Heat,112.0,107.3,2020,3,3
114,058,-124,-3646,1,Boston Celtics,113.7,109.1,2020,2,2
106,058,124,3646,0,Miami Heat,112.0,107.3,2020,3,3
